"hora_id_ref","id_linha","sentido_linha","let_cod_linha","let_destino","let_origem","meta_qtde_onibus"
"20",33879,2,"476G-10","IBIRAPUERA","JD. ELBA",2
"20",914,1,"2702-10","METRÔ ARTUR ALVIM","VL. AMERICANA",2
"20",33729,2,"3025-10","CPTM GUAIANASES","JD. WILMA FLOR",5
"20",1990,1,"707A-10","METRÔ PÇA. DA ÁRVORE","JD. ÂNGELA",7
"20",34959,2,"4018-10","TERM. SÃO MATEUS","METALÚRGICOS",14
"20",1242,1,"6812-10","JD. ANGELA","JD. CAPELA",3
"20",33615,2,"1703-10","SHOP. CENTER NORTE","JD. FONTÁLIS",3
"20",885,1,"9181-10","LAPA","VL. TEREZINHA",5
"20",355,1,"6200-10","TERM. BANDEIRA","TERM. STO. AMARO",7
"20",33093,2,"4221-10","TERM. PQ. D. PEDRO II","JD. PLANALTO",4
"20",446,1,"8686-10","LGO. DO PAISSANDÚ","MANGALOT",2
"20",1471,1,"3903-10","PENHA","JD. VL. NOVA",1
"20",84,1,"6016-10","TERM. GRAJAÚ","JD. NORONHA",4
"20",2081,1,"8073-10","TERM. VL. SÔNIA","JD. GUARAÚ",2
"20",34380,2,"3787-10","METRÔ ITAQUERA","CID. TIRADENTES",7
"20",34705,2,"1720-21","METRÔ TUCURUVI","VILA SABRINA",3
"20",2201,1,"407R-10","METRÔ BELÉM","TERM. VL. CARRÃO",5
"20",919,1,"2707-10","METRÔ ITAQUERA","CHABILÂNDIA",4
"20",34021,2,"8003-10","TERM. LAPA","REMÉDIOS",3
"20",912,1,"2590-10","PQ. D. PEDRO II","UNIÃO DE VL. NOVA",7
"20",2211,1,"519M-10","MUSEU DO IPIRANGA","SÃO MATEUS",4
"20",1587,1,"6099-10","DIVISA DE EMBU-GUAÇU","TERM. GRAJAÚ",3
"20",865,1,"1730-10","METRÔ SANTANA","CENTER NORTE",4
"20",34752,2,"745M-21","PQ. FIGUEIRA GRANDE","CAMPO LIMPO",3
"20",33030,2,"476L-10","LAR ESC. SÃO FRANCISCO","METRÔ VL. MARIANA",1
"20",1788,1,"6805-31","TERM. JOÃO DIAS","TERM. CAPELINHA",1
"20",33912,2,"6052-10","TERM. VARGINHA","JD. SETE DE SETEMBRO",7
"20",1102,1,"4032-10","OBJETIVO UNIP","VL. DAS MERCÊS",3
"20",125,1,"3160-10","TERM. PQ. D. PEDRO II","TERM. VL. PRUDENTE",2
"20",1226,1,"6059-10","STO. AMARO","JD. UNIVERSAL",3
"20",35023,2,"2104-10","TERM. PQ. D. PEDRO II","METRÔ SANTANA",4
"20",1041,1,"3741-10","METRÔ ITAQUERA","CPTM D. BOSCO",8
"20",135,1,"2363-10","TERM. PQ. D. PEDRO II","JD. DANFER",2
"20",874,1,"9006-10","TERM. CACHOEIRINHA","VL. PENTEADO",1
"20",1316,1,"647P-10","TERM. PINHEIROS","COHAB ADVENTISTA",6
"20",2237,1,"4056-10","TERM. SÃO MATEUS","PQ. BOA ESPERANÇA",2
"20",33405,2,"1773-10","MANDAQUI","CEM. PQ. DOS PINHEIROS",4
"20",33787,2,"3721-10","METRÔ ARTUR ALVIM","SHOP. ARICANDUVA",8
"20",34144,2,"7411-10","PÇA. DA SÉ","CID. UNIVERSITÁRIA",2
"20",32773,2,"6801-10","TERM. JOÃO DIAS","JD. IBIRAPUERA",2
"20",916,1,"2704-10","METRÔ ITAQUERA","JD. ROBRU",2
"20",34970,2,"407T-10","METRÔ ITAQUERA","JD. REDIL",1
"20",33911,2,"6051-10","TERM. VARGINHA","JD. ITAJAÍ",1
"20",2060,1,"4724-10","VL. NHOCUNÉ","METRÔ PATRIARCA",1
"20",34901,2,"297A-10","METRÔ BARRA FUNDA","VL. SANTA MARIA",4
"20",1020,1,"3722-10","METRÔ ITAQUERA","COHAB JOSÉ BONIFÁCIO",1
"20",910,1,"2202-10","CPTM GUAIANASES","JD. DAS OLIVEIRAS",10
"20",34505,2,"8010-21","SÍTIO BOTUQUARA","CPTM PERUS",1
"20",34886,2,"7016-10","TERM. STO. AMARO","JD. ÂNGELA",3
"20",33106,2,"4725-10","SHOP. IBIRAPUERA","VL. BRASILINA",2
"20",947,1,"2732-10","VL. REGINA","METRÔ ARTUR ALVIM",4
"20",33135,2,"2031-10","TERM. A. E. CARVALHO","CID. KEMEL II",4
"20",306,1,"477U-10","METRÔ VL. MARIANA","HELIÓPOLIS",1
"20",33101,2,"4709-10","METRÔ VL. MARIANA","JD. SÃO SAVÉRIO",2
"20",34804,2,"607M-10","TERM. ÁGUA ESPRAIADA","TERM. GRAJAÚ",2
"20",58,1,"6403-10","TERM. PQ. D. PEDRO II","TERM. JOÃO DIAS",2
"20",34664,2,"7053-22","TERM. CAMPO LIMPO","JD. MARIA SAMPAIO",2
"20",720,1,"3032-10","CIRCULAR","TERM. VL. CARRÃO",2
"20",747,1,"342M-10","TERM. PENHA","TERM. SÃO MATEUS",12
"20",33333,2,"178T-10","CEASA","METRÔ SANTANA",6
"20",2498,1,"213E-10","METRÔ BELÉM","PQ. EDU CHAVES",1
"20",35039,2,"7062-41","HORTO DO YPÊ","METRÔ CAMPO LIMPO",1
"20",34105,2,"817C-10","HOSP. DAS CLÍNICAS","LAPA",4
"20",862,1,"172Y-10","METRÔ BELÉM","VL. CONSTANÇA",6
"20",2447,1,"4055-10","VL. SOLANGE","CPTM GUAIANASES",1
"20",1283,1,"5164-10","PQ. IBIRAPUERA","VL. STA. CATARINA",4
"20",33731,2,"3027-10","SHOP. ARICANDUVA","CPTM GUAIANASES",5
"20",2561,1,"4036-10","TERM. VL. CARRÃO","METRÔ ITAQUERA",3
"20",35304,2,"513C-31","E.T. ITAQUERA","VL. CALIFÓRNIA",5
"20",1281,1,"5129-10","TERM. GUARAPIRANGA","JD. MIRIAM",6
"20",35367,2,"1701-23","METRÔ SANTANA","JOVA RURAL",4
"20",33471,2,"271A-51","METRÔ SANTANA","CANGAÍBA",6
"20",144,1,"2762-10","METRÔ TATUAPÉ","ERMELINO MATARAZZO",3
"20",34742,2,"5129-41","STO. AMARO","JD. MIRIAM",3
"20",35069,2,"209P-1","TERM. PINHEIROS","CACHOEIRINHA",3
"20",32923,2,"233C-10","CERET","TERM. A. E. CARVALHO",4
"20",1277,1,"509M-10","TERM. PRINC. ISABEL","JD. MIRIAM",8
"20",33891,2,"5024-31","STO. AMARO","MISSIONÁRIA",4
"20",621,1,"107T-10","TERM. PINHEIROS","METRÔ TUCURUVI",5
"20",1112,1,"476G-41","METRÔ ANA ROSA","VL. INDUSTRIAL",5
"20",803,1,"819A-10","JD. PRIMAVERA","CPTM VL. AURORA",8
"20",33777,2,"3712-10","METRÔ ITAQUERA","JD. SÃO JOÃO",3
"20",33103,2,"4717-10","METRÔ SAÚDE","JD. MARIA ESTELA",1
"20",33831,2,"3785-10","METRÔ ITAQUERA","COHAB BARRO BRANCO",10
"20",35288,2,"1896-10","PÇA. RAMOS DE AZEVEDO","JARAGUÁ",4
"20",1901,1,"857C-10","METRÔ CONCEIÇÃO","TERM. CAMPO LIMPO",4
"20",458,1,"9301-10","PÇA. DO CORREIO","TERM. CASA VERDE",1
"20",34430,2,"5032-10","TERM. SACOMÃ","VL. ARAPUÁ",7
"20",33703,2,"2722-10","METRÔ GUILHERMINA/ESPERANÇA","JD. VERONIA",4
"20",253,1,"3063-10","TERM. SÃO MATEUS","GUAIANASES",4
"20",33916,2,"6057-10","TERM. GRAJAÚ","VL. NATAL",5
"20",32794,2,"6816-10","TERM. CAPELINHA","JD. MITSUTANI",1
"20",1433,1,"9019-10","TERM. PIRITUBA","JD. PAULISTANO",4
"20",2530,1,"4020-10","JD. NOVO HORIZONTE","E. T. ITAQUERA",3
"20",32880,2,"677V-10","EST. GRAJAÚ","JD. ALPINO",5
"20",1949,1,"809L-10","LAPA","CAMPO LIMPO",7
"20",290,1,"4288-10","TERM. PQ. D. PEDRO II","PQ. STA. MADALENA",1
"20",34007,2,"677A-10","ITAIM BIBI","TERM. JD. ÂNGELA",5
"20",738,1,"3390-10","TERM. PQ. D. PEDRO II","SÃO MATEUS",7
"20",936,1,"2722-31","JD. VERÔNIA","METRÔ GUILHERMINA/ESPERANÇA",3
"20",33642,2,"9006-10","TERM. CACHOEIRINHA","VL. PENTEADO",3
"20",33128,2,"6414-10","TERM. BANDEIRA","SOCORRO",5
"20",35301,2,"390E-41","METRÔ TATUAPÉ","ETEC PQ. BELÉM",1
"20",1115,1,"5011-10","STO. AMARO","ELDORADO",4
"20",771,1,"6418-10","BROOKLIN NOVO","REAL PQ.",1
"20",336,1,"4718-10","METRÔ STA. CRUZ","JD. CELESTE",1
"20",34129,2,"8542-21","TERM. LAPA","BRASILÂNDIA",6
"20",2514,1,"1705-51","METRÔ TUCURUVI","CEM. PQ. DA CANTAREIRA",1
"20",33968,2,"6008-10","EST. STO. AMARO/GUIDO CALOI","JD. PLANALTO",8
"20",33170,2,"3459-10","TERM. PQ. D. PEDRO II","ITAIM PAULISTA",15
"20",1976,1,"5757-51","METRÔ CONCEIÇÃO","PEDREIRA",9
"20",34113,2,"8015-10","TERM. PIRITUBA","CEM. DE PERUS",10
"20",277,1,"3024-10","TERM. VL PRUDENTE","VL. INDUSTRIAL",1
"20",1354,1,"3737-31","CIRCULAR","METRÔ GUILHERMINA/ESPERANÇA ",1
"20",33821,2,"3762-10","METRÔ TATUAPÉ","JD. IVA",10
"20",32801,2,"6813-10","TERM. CAPELINHA","JD. LÍDIA",1
"20",34652,2,"7050-10","TERM. CAMPO LIMPO","JD. DAS ROSAS",3
"20",417,1,"8055-51","METRÔ BARRA FUNDA","PERUS",3
"20",2170,1,"4210-10","TERM. PQ. D. PEDRO II","TERM. CID. TIRADENTES",9
"20",2158,1,"4024-10","E.T. ITAQUERA","COHAB FAZENDA DO CARMO",5
"20",35038,2,"2029-10","METRÔ TUCURUVI","JD. FONTÁLIS",4
"20",748,1,"3539-10","METRÔ BRESSER","CID. TIRADENTES",7
"20",889,1,"978T-10","METRÔ BARRA FUNDA","JD. GUARANI",12
"20",35250,2,"4006-21","CIRCULAR","JD. NOVA VITÓRIA",1
"20",34607,2,"3098-31","JD. ELIZABETH","SÃO MATEUS",2
"20",34656,2,"7055-10","TERM. CAMPO LIMPO","JD. GUARUJÁ",11
"20",1144,1,"6052-10","TERM. VARGINHA","JD. SETE DE SETEMBRO",2
"20",33796,2,"3731-10","METRÔ VL. MATILDE","SHOP. ARICANDUVA",6
"20",33991,2,"6046-10","STO. AMARO","JD. SÃO BENTO NOVO",3
"20",1898,1,"7062-10","TERM. CAMPO LIMPO","INOCOOP CAMPO LIMPO",1
"20",557,1,"1760-10","SHOP. CENTER NORTE","COHAB ANTÁRTICA",1
"20",33502,2,"3141-10","TERM. PQ. D. PEDRO II","SÃO MATEUS",6
"20",33967,2,"695Y-41","COL. STA. MARIA","TERM. PARELHEIROS",1
"20",33402,2,"1771-10","METRÔ SANTANA","JD. FONTÁLIS",6
"20",471,1,"7282-10","PÇA. RAMOS DE AZEVEDO","PQ. CONTINENTAL",3
"20",2493,1,"6039-21","COHAB JD. SÃO BENTO","TERM. CAPELINHA",4
"20",176,1,"6007-10","TERM. STO. AMARO","TERM. CAPELINHA",5
"20",33630,2,"172Y-10","METRÔ BELÉM","VL. CONSTANÇA",6
"20",33018,2,"2523-10","TERM. A. E. CARVALHO","VL. PROGRESSO",6
"20",475,1,"775V-10","ITAIM BIBI","RIO PEQUENO",1
"20",34086,2,"675A-10","METRÔ SÃO JUDAS","PQ. STO. ANTONIO",5
"20",34374,2,"6051-31","TERM. VARGINHA","JD. ITAJAÍ",1
"20",2104,1,"2010-10","SHOP. D","PQ. EDU CHAVES",4
"20",32829,2,"6451-10","TERM. BANDEIRA","TERM. CAPELINHA",10
"20",33905,2,"5702-10","METRÔ JABAQUARA","REFÚGIO STA. TEREZINHA",7
"20",625,1,"1764-10","METRÔ SANTANA","JD. CORISCO",2
"20",370,1,"2079-10","CPTM ITAIM PAULISTA","JD. NÉLIA",4
"20",34536,2,"9011-21","CITY JARAGUÁ","CPTM JARAGUÁ",4
"20",35018,2,"4086-10","CIRCULAR","TERM. CID. TIRADENTES",2
"20",33536,2,"4113-10","PÇA. DA REPÚBLICA","GENTIL DE MOURA",7
"20",2204,1,"407W-10","METRÔ CARRÃO","JD. IV CENTENÁRIO",1
"20",32820,2,"6001-10","TERM. STO. AMARO","TERM. CAPELINHA",3
"20",32776,2,"695V-10","METRÔ ANA ROSA","TERM. CAPELINHA",6
"20",299,1,"4706-10","METRÔ VL. MARIANA","JD. MARIA ESTELA II",1
"20",33361,2,"5175-10","PÇA. DA SÉ","BALN. SÃO FRANCISCO",10
"20",1063,1,"3785-10","METRÔ ITAQUERA","COHAB BARRO BRANCO",5
"20",34394,2,"5142-10","TERM. PQ. D. PEDRO II","TERM. SAPOPEMBA",5
"20",33790,2,"3725-10","VL. DALILA","METRÔ VL. MATILDE",4
"20",34448,2,"4726-10","METRÔ TATUAPÉ","MOOCA",5
"20",34754,2,"6076-41","TERM. STO. AMARO","JD. SATÉLITE II",1
"20",1666,1,"5036-10","TERM. SACOMÃ","JD. CELESTE",2
"20",1265,1,"8400-10","PÇA. RAMOS DE AZEVEDO","TERM. PIRITUBA",7
"20",33269,2,"748R-10","METRÔ BARRA FUNDA","JD. JOÃO XXIII",10
"20",499,1,"748A-41","LAPA","JD. PERI PERI",1
"20",32793,2,"6815-10","TERM. CAPELINHA","JD. COMERCIAL",1
"20",33389,2,"107T-10","TERM. PINHEIROS","METRÔ TUCURUVI",10
"20",618,1,"971T-10","METRÔ SANTANA","VL. STA. MARIA",4
"20",232,1,"274P-10","METRÔ VL. MARIANA","PENHA",2
"20",1253,1,"8003-10","TERM. LAPA","REMÉDIOS",1
"20",664,1,"172N-10","METRÔ BELÉM","SHOP. CENTER NORTE",5
"20",995,1,"3139-10","PÇA. JOÃO MENDES","JD. VL. FORMOSA",1
"20",2254,1,"809U-10","METRÔ BARRA FUNDA","CID. UNIVERSITÁRIA",1
"20",32879,2,"675X-10","AACD-SERVIDOR","TERM. GRAJAÚ",5
"20",2612,1,"695Y-23","PARELHEIROS","EST. MENDES/VL. NATAL",1
"20",33129,2,"6422-10","TERM. BANDEIRA","VL. CRUZEIRO",3
"20",32939,2,"5391-10","LGO. SÃO FRANCISCO","JD. ÂNGELA",9
"20",34766,2,"7005-10","JD. ÂNGELA","JD. VERA CRUZ",2
"20",34945,2,"4002-10","TERM. VL. CARRÃO","GUAIANASES",4
"20",32814,2,"6500-10","TERM. BANDEIRA","TERM. STO. AMARO",4
"20",109,1,"675R-10","METRÔ JABAQUARA","GRAJAÚ",2
"20",33185,2,"8055-51","METRÔ BARRA FUNDA","PERUS",6
"20",2301,1,"209P-1","TERM. PINHEIROS","CACHOEIRINHA",3
"20",346,1,"477A-10","TERM. PINHEIROS","SACOMÃ",6
"20",33595,2,"9784-10","METRÔ BARRA FUNDA","JD. DOS FRANCOS",9
"20",1256,1,"8006-10","TERM. PIRITUBA","JD. DONÁRIA",1
"20",35282,2,"1705-51","METRÔ TUCURUVI","CEM. PQ. DA CANTAREIRA",1
"20",33457,2,"701A-10","METRÔ VL. MADALENA","PQ. EDU CHAVES",11
"20",32876,2,"675M-10","METRÔ JABAQUARA","CENTRO SESC",4
"20",335,1,"4717-10","METRÔ SAÚDE","JD. MARIA ESTELA",1
"20",34619,2,"5109-10","TERM. MERCADO","TERM. VL. PRUDENTE",2
"20",33274,2,"771P-10","TERM. PINHEIROS","JD. JOÃO XXIII",2
"20",32922,2,"211V-10","PENHA","VL. PARANAGUÁ",3
"20",33899,2,"546A-10","STO. AMARO","JD. APURÁ",3
"22",1133,1,"546J-10","STO. AMARO","JD. SELMA",1
"20",35330,2,"8030-10","TERM. VL. SÔNIA","PARAISÓPOLIS",4
"20",112,1,"677V-10","EST. GRAJAÚ","JD. ALPINO",2
"20",1628,1,"5143-10","TERM. PQ. D. PEDRO II","TERM. SAPOPEMBA",3
"20",1437,1,"9023-10","TERM. PIRITUBA","PQ. DE TAIPAS",4
"20",1369,1,"978A-10","METRÔ BARRA FUNDA","TERM. CACHOEIRINHA",3
"20",34138,2,"5100-10","TERM. PQ. D. PEDRO II","TERM. PINHEIROS",1
"20",658,1,"971A-10","SHOP. D","JD. PRIMAVERA",4
"20",34684,2,"807M-10","SHOP. MORUMBI","TERM. CAMPO LIMPO",11
"20",34860,2,"709A-10","METRÔ ANA ROSA","TERM. ÁGUA ESPRAIADA",4
"20",2145,1,"4052-10","METRÔ ITAQUERA","CPTM GUAIANASES",2
"20",1368,1,"938L-10","LAPA","TERM. CACHOEIRINHA",5
"20",34396,2,"5143-10","TERM. PQ. D. PEDRO II","TERM. SAPOPEMBA",2
"20",574,1,"8215-10","PÇA. DO CORREIO","JD. PAULISTANO",5
"20",1003,1,"342N-10","E.T. ITAQUERA","COHAB PRES. JUSCELINO KUBITSCHECK",5
"20",33896,2,"5128-10","METRÔ CONCEIÇÃO","JD. APURÁ",4
"20",34938,2,"4210-10","TERM. PQ. D. PEDRO II","TERM. CID. TIRADENTES",8
"20",1861,1,"5018-31","JABAQUARA","SHOP. INTERLAGOS",2
"20",35029,2,"2024-10","CACHOEIRA","DIB",1
"20",32772,2,"669A-10","TERM. PRINC. ISABEL","TERM. STO. AMARO",6
"20",188,1,"6014-10","TERM. STO. AMARO","TERM. JD. JACIRA",3
"20",1403,1,"1726-10","METRÔ SANTANA","CEM. PQ. DOS PINHEIROS",5
"20",116,1,"9300-10","TERM. PQ. D. PEDRO II","TERM. CASA VERDE",4
"20",34828,2,"4724-10","VL. NHOCUNÉ","METRÔ PATRIARCA",2
"20",34443,2,"5108-10","TERM. PQ. D. PEDRO II","JD. CELESTE",6
"20",1054,1,"3763-10","METRÔ TATUAPÉ","TERM. VL. CARRÃO",14
"20",33477,2,"971D-10","SHOP. CENTER NORTE","JD. DAMASCENO",8
"20",2270,1,"2029-10","METRÔ TUCURUVI","JD. FONTÁLIS",3
"20",34837,2,"809A-10","TERM. PINHEIROS","JD. D'ABRIL",3
"20",33417,2,"1786-10","METRÔ SANTANA","VL. ALBERTINA",5
"20",404,1,"3459-23","ITAIM PAULISTA","METRÔ BRESSER",2
"20",35071,2,"1025-10","CONEXÃO PETRÔNIO PORTELA","JD. CAROMBÉ",2
"20",33236,2,"6250-10","TERM. BANDEIRA","JD. JAQUELINE",2
"20",35327,2,"1023-10","CPTM PIRITUBA","VL. PIRITUBA",1
"20",1294,1,"6358-10","TERM. BANDEIRA","JD. LUSO",5
"20",34913,2,"4052-10","METRÔ ITAQUERA","CPTM GUAIANASES",5
"20",33885,2,"5013-10","STO. AMARO","JD. LUSO",8
"20",33871,2,"4033-10","NOVA CONQUISTA","JD. GUAIRACÁ",12
"20",1217,1,"6039-10","STO. AMARO","VALO VELHO",2
"20",1661,1,"5038-10","TERM. SACOMÃ","PQ. BRISTOL",2
"20",34965,2,"407H-10","METRÔ ITAQUERA","JD. SÃO FRANCISCO",8
"20",34968,2,"407P-10","METRÔ TATUAPÉ","TERM. CID. TIRADENTES",12
"20",1972,1,"5106-21","TERM. ÁGUA ESPRAIADA","JD. SELMA",5
"20",653,1,"1788-10","METRÔ SANTANA","JD. FONTÁLIS",3
"20",1986,1,"6076-41","TERM. STO. AMARO","JD. SATÉLITE II",2
"20",33795,2,"373L-10","METRÔ ITAQUERA","JD. LIMOEIRO",7
"20",33920,2,"6063-10","TERM. VARGINHA","JD. VARGINHA",3
"20",34246,2,"675L-10","METRÔ STA. CRUZ","TERM. STO. AMARO",2
"20",940,1,"2726-10","METRÔ PENHA","LIMOEIRO",7
"20",34811,2,"7012-10","TERM. GUARAPIRANGA","PQ. DO LAGO",7
"20",860,1,"172U-10","MOOCA","CEM. PQ. DOS PINHEIROS",6
"20",35004,2,"5013-31","STO. AMARO","JD. MIRIAM",1
"20",1215,1,"6037-10","TERM. CAPELINHA","JD. MITSUTANI",2
"20",931,1,"2718-10","METRÔ PENHA","VL. SÍLVIA",5
"20",2537,1,"8075-21","TERM. VL. SÔNIA","TERM. CAMPO LIMPO",1
"20",1797,1,"3003-10","CPTM VL. MARA/ITAIM","JD. SÃO MARTINHO",1
"20",33021,2,"3063-10","TERM. SÃO MATEUS","GUAIANASES",8
"20",35369,2,"3789-51","CIRCULAR","METALÚRGICOS",1
"20",2099,1,"807P-10","STO. AMARO","PARAISÓPOLIS",3
"20",34822,2,"8600-22","LGO. DO PAISSANDÚ","VL. IÓRIO",1
"20",307,1,"874T-10","LAPA","IPIRANGA",3
"20",19,1,"6820-10","TERM. CAPELINHA","JD. DAS ROSAS",8
"20",33758,2,"312N-10","SÃO MIGUEL PAULISTA","TERM. CID. TIRADENTES",11
"20",34840,2,"8705-10","ANHANGABAÚ","SHOP. CONTINENTAL",4
"20",2043,1,"7012-10","TERM. GUARAPIRANGA","PQ. DO LAGO",2
"20",1248,1,"8252-10","LAPA","METRÔ BARRA FUNDA",1
"20",81,1,"5632-10","LGO. SÃO FRANCISCO","VL. SÃO JOSÉ",5
"20",33356,2,"9653-10","PÇA. DO CORREIO","PEDRA BRANCA",7
"20",1262,1,"8100-10","TERM. LAPA","TERM. PIRITUBA",3
"20",34435,2,"5021-10","TERM. SACOMÃ","ÁGUA FUNDA",1
"20",410,1,"8047-41","METRÔ VL. MADALENA","JARAGUÁ",1
"20",32800,2,"6806-10","TERM. JOÃO DIAS","JD. NOVO ORIENTE",1
"20",509,1,"778R-10","TERM. PRINC. ISABEL","COHAB RAPOSO TAVARES",8
"20",945,1,"2730-10","METRÔ ARTUR ALVIM","VL. JACUI",6
"20",1305,1,"5106-31","METRÔ ANA ROSA","JD. SELMA",3
"20",34880,2,"3206-10","CONJ. CHAPARRAL","METRÔ PENHA",2
"20",33455,2,"351F-10","TERM. VL. CARRÃO","JAÇANÃ",5
"20",33663,2,"2006-10","CPTM ITAIM PAULISTA","CID. KEMEL I",4
"20",33913,2,"6053-10","TERM. GRAJAÚ","JD. ELLUS",4
"20",1965,1,"374M-10","METRÔ ITAQUERA","CPTM ERMELINO MATARAZZO",4
"20",1232,1,"6258-10","TERM. STO. AMARO","JD. SÃO FRANCISCO",7
"20",589,1,"975A-10","METRÔ ANA ROSA","VL. BRASILÂNDIA",4
"20",683,1,"271F-10","METRÔ BELÉM     ","CENTER NORTE",1
"20",29,1,"6803-10","TERM. JOÃO DIAS","JD. CAPELINHA",1
"20",2506,1,"8000-1","PÇA. RAMOS DE AZEVEDO","TERM. LAPA",3
"20",33722,2,"3013-10","METALÚRGICOS","TERM. CID. TIRADENTES",1
"20",33936,2,"6080-10","SHOP. INTERLAGOS","JD. LUCÉLIA",4
"20",32781,2,"6836-10","TERM. JOÃO DIAS","CAPÃO REDONDO",3
"20",2184,1,"4011-10","TERM. SÃO MATEUS","JD. LIMOEIRO",5
"20",35011,2,"809V-10","METRÔ - TRIANON - MASP","VL. GOMES",1
"20",34895,2,"4732-31","METRÔ SAÚDE","VL. LIVIERO",3
"20",33884,2,"5012-10","JABAQUARA","VL. GUACURI",9
"20",33639,2,"9004-10","TERM. CACHOEIRINHA","JD. ELISA MARIA",5
"20",33122,2,"5300-10","TERM. PQ. D. PEDRO II","TERM. STO. AMARO",6
"20",34600,2,"6052-31","TERM. VARGINHA","JD. ALMEIDA PRADO",1
"20",33479,2,"2002-10","TERM. BANDEIRA","TERM. PQ. D. PEDRO II",3
"20",32836,2,"675I-10","METRÔ SÃO JUDAS","TERM. JOÃO DIAS",5
"20",368,1,"2076-10","TERM. PENHA","JD. DAS OLIVEIRAS",6
"20",967,1,"3031-10","METRÔ ITAQUERA","JD. ALTO PAULISTANO",5
"20",33382,2,"971R-10","METRÔ SANTANA","CPTM JARAGUÁ",15
"20",934,1,"2721-10","METRÔ ITAQUERA","JD. NAZARÉ",7
"20",1900,1,"807A-10","TERM. STO. AMARO","TERM. CAMPO LIMPO",6
"20",877,1,"9009-10","TERM. CACHOEIRINHA","COHAB BRASILÂNDIA",7
"20",34747,2,"6002-10","HOSP. PEDREIRA","CID. DUTRA",1
"20",33752,2,"3069-10","TERM. SÃO MATEUS","JD. RECANTO VERDE SOL",6
"20",33441,2,"174M-10","MUSEU DO IPIRANGA","VL. SABRINA",7
"20",33550,2,"745M-10","SHOP. SP MARKET","CAMPO LIMPO",10
"20",34025,2,"8007-10","TERM. PIRITUBA","HAB. TURÍSTICA",3
"20",104,1,"637V-10","TERM. STO. AMARO","PQ. AMÉRICA",5
"20",48,1,"5111-10","TERM. PQ. D. PEDRO II","TERM. STO. AMARO",6
"20",687,1,"351F-10","TERM. VL. CARRÃO","JAÇANÃ",5
"20",33788,2,"3722-10","METRÔ ITAQUERA","COHAB JOSÉ BONIFÁCIO",2
"20",703,1,"271A-51","METRÔ SANTANA","CANGAÍBA",2
"20",2307,1,"809U-21","METRÔ VILA MADALENA","METRÔ BARRA FUNDA",4
"20",114,1,"695D-10","METRÔ JABAQUARA","JD. STA. BARBARA",4
"20",338,1,"4725-10","SHOP. IBIRAPUERA","VL. BRASILINA",1
"20",34391,2,"574R-10","METRÔ BELÉM","TERM. SAPOPEMBA",6
"20",33823,2,"3766-10","METRÔ ITAQUERA","COHAB II",9
"20",1169,1,"6084-10","TERM. VARGINHA","JD. CHÁC. DO SOL",3
"20",2600,1,"3069-21","TERM. SÃO MATEUS","JD. ALTO ALEGRE",2
"20",1916,1,"807M-10","SHOP. MORUMBI","TERM. CAMPO LIMPO",7
"20",684,1,"271M-10","METRÔ SANTANA","PQ. NOVO MUNDO",4
"20",817,1,"9717-10","METRÔ SANTANA","JD. ALMANARA",4
"20",34949,2,"4007-10","TERM. VL. CARRÃO","COHAB JUSCELINO",8
"20",266,1,"516N-10","PÇA. D. GASTÃO","JD. MIRIAM",6
"20",33211,2,"8677-10","LGO. DO PAISSANDÚ","JD. LÍBANO",6
"20",33090,2,"4115-10","PÇA. DA REPÚBLICA","SHOP. PLAZA SUL",2
"20",33705,2,"2723-10","METRÔ ITAQUERA","UNIÃO DE VL. NOVA",8
"20",689,1,"701A-10","METRÔ VL. MADALENA","PQ. EDU CHAVES",3
"20",504,1,"7545-10","PÇA. RAMOS DE AZEVEDO","JD. JOÃO XXIII",4
"20",33451,2,"271F-10","METRÔ BELÉM     ","CENTER NORTE",4
"20",34139,2,"6262-10","TERM. BANDEIRA","CEASA",4
"20",2185,1,"4012-10","TERM. SÃO MATEUS","JD. IGUATEMI",5
"20",35221,2,"1036-10","CONEXÃO VL. IÓRIO","COHAB BRASILÂNDIA",4
"20",614,1,"971R-10","METRÔ SANTANA","CPTM JARAGUÁ",12
"20",33811,2,"3743-10","METRÔ ITAQUERA","SÃO MATEUS",6
"20",1165,1,"6076-10","TERM. STO. AMARO","JD. PROGRESSO",6
"20",32816,2,"5111-10","TERM. PQ. D. PEDRO II","TERM. STO. AMARO",4
"20",34757,2,"7021-10","TERM. JOÃO DIAS","JD. MARACÁ",3
"20",33396,2,"1767-10","METRÔ TUCURUVI","PQ. EDU CHAVES",5
"20",1182,1,"6L08-10","HOSP. PARELHEIROS","JD. SÃO NICOLAU",2
"20",790,1,"746R-10","STO. AMARO","REAL PQ.",4
"20",33272,2,"7545-10","PÇA. RAMOS DE AZEVEDO","JD. JOÃO XXIII",8
"20",34701,2,"3064-41","STA. ETELVINA II B6","TERM. CID. TIRADENTES",1
"20",926,1,"2712-10","SHOP. METRÔ ITAQUERA","JD. SÃO NICOLAU",3
"20",33900,2,"546A-31","STO. AMARO","JD. APURÁ",6
"20",34127,2,"8538-10","PÇA. DO CORREIO","FREGUESIA DO Ó",2
"20",1213,1,"6035-10","STO. AMARO","VL. GILDA",9
"20",34909,2,"1017-10","CONEXÃO VL. IÓRIO","PERUS",13
